COD_ESC;IDESP_AI;IDESP_AF;IDESP_EM;ANO_APLICACAO;DTCADASTRO
10091;0.00;2.63;1.76;2019;2023-03-20 11:15:36.7230000
10121;0.00;4.67;3.04;2019;2023-03-20 11:15:36.7230000
10133;0.00;3.07;2.58;2019;2023-03-20 11:15:36.7230000
10145;4.59;2.84;1.50;2019;2023-03-20 11:15:36.7230000
10157;0.00;3.39;2.79;2019;2023-03-20 11:15:36.7230000
1016;0.00;3.30;2.01;2019;2023-03-20 11:15:36.7230000
10169;0.00;3.38;1.68;2019;2023-03-20 11:15:36.7230000
10170;0.00;3.48;0.00;2019;2023-03-20 11:15:36.7230000
10182;0.00;3.21;2.03;2019;2023-03-20 11:15:36.7230000
10194;0.00;3.34;2.58;2019;2023-03-20 11:15:36.7230000
10236;0.00;3.15;2.04;2019;2023-03-20 11:15:36.7230000
10248;4.72;3.16;2.69;2019;2023-03-20 11:15:36.7230000
10259;5.49;3.67;2.83;2019;2023-03-20 11:15:36.7230000
10261;0.00;3.68;2.55;2019;2023-03-20 11:15:36.7230000
10273;0.00;3.23;2.83;2019;2023-03-20 11:15:36.7230000
1028;0.00;2.24;1.43;2019;2023-03-20 11:15:36.7230000
10285;0.00;3.39;2.99;2019;2023-03-20 11:15:36.7230000
10297;0.00;4.01;2.59;2019;2023-03-20 11:15:36.7230000
103;4.39;0.00;0.00;2019;2023-03-20 11:15:36.7230000
10315;5.59;3.89;2.35;2019;2023-03-20 11:15:36.7230000
10327;0.00;3.14;2.58;2019;2023-03-20 11:15:36.7230000
10352;0.00;3.96;3.45;2019;2023-03-20 11:15:36.7230000
1036;0.00;3.62;1.97;2019;2023-03-20 11:15:36.7230000
10364;0.00;2.79;2.45;2019;2023-03-20 11:15:36.7230000
10376;0.00;2.64;1.75;2019;2023-03-20 11:15:36.7230000
10388;0.00;2.69;1.32;2019;2023-03-20 11:15:36.7230000
10397;0.00;0.00;3.59;2019;2023-03-20 11:15:36.7230000
10406;0.00;2.90;2.48;2019;2023-03-20 11:15:36.7230000
1041;0.00;2.70;1.84;2019;2023-03-20 11:15:36.7230000
10424;0.00;3.16;2.17;2019;2023-03-20 11:15:36.7230000
10431;0.00;3.04;1.86;2019;2023-03-20 11:15:36.7230000
10443;0.00;3.08;1.60;2019;2023-03-20 11:15:36.7230000
10467;0.00;2.64;2.24;2019;2023-03-20 11:15:36.7230000
10479;0.00;3.20;1.99;2019;2023-03-20 11:15:36.7230000
10480;0.00;3.22;2.29;2019;2023-03-20 11:15:36.7230000
10492;0.00;4.44;3.30;2019;2023-03-20 11:15:36.7230000
10509;0.00;4.31;0.00;2019;2023-03-20 11:15:36.7230000
10510;0.00;3.34;2.39;2019;2023-03-20 11:15:36.7230000
10522;0.00;3.75;2.83;2019;2023-03-20 11:15:36.7230000
1053;6.27;0.00;0.00;2019;2023-03-20 11:15:36.7230000
10534;0.00;3.55;2.24;2019;2023-03-20 11:15:36.7230000
10546;4.46;1.98;1.07;2019;2023-03-20 11:15:36.7230000
10558;0.00;2.97;2.56;2019;2023-03-20 11:15:36.7230000
10561;0.00;3.58;3.05;2019;2023-03-20 11:15:36.7230000
10571;0.00;2.97;2.24;2019;2023-03-20 11:15:36.7230000
10583;0.00;3.38;1.99;2019;2023-03-20 11:15:36.7230000
10595;0.00;2.57;2.20;2019;2023-03-20 11:15:36.7230000
10601;0.00;1.77;1.93;2019;2023-03-20 11:15:36.7230000
10613;0.00;3.04;1.63;2019;2023-03-20 11:15:36.7230000
10625;0.00;3.00;0.00;2019;2023-03-20 11:15:36.7230000
10637;0.00;4.55;3.64;2019;2023-03-20 11:15:36.7230000
10649;0.00;3.14;1.68;2019;2023-03-20 11:15:36.7230000
1065;5.75;0.00;0.00;2019;2023-03-20 11:15:36.7230000
10650;0.00;3.29;2.19;2019;2023-03-20 11:15:36.7230000
10662;0.00;2.63;1.84;2019;2023-03-20 11:15:36.7230000
10674;0.00;2.64;1.45;2019;2023-03-20 11:15:36.7230000
10686;0.00;2.99;1.28;2019;2023-03-20 11:15:36.7230000
10716;0.00;4.07;3.29;2019;2023-03-20 11:15:36.7230000
10728;0.00;2.93;1.81;2019;2023-03-20 11:15:36.7230000
10741;0.00;2.89;1.74;2019;2023-03-20 11:15:36.7230000
1077;6.10;0.00;0.00;2019;2023-03-20 11:15:36.7230000
10789;0.00;3.49;2.01;2019;2023-03-20 11:15:36.7230000
10790;0.00;2.76;1.78;2019;2023-03-20 11:15:36.7230000
10807;0.00;3.18;2.21;2019;2023-03-20 11:15:36.7230000
10820;0.00;3.14;2.28;2019;2023-03-20 11:15:36.7230000
10844;0.00;0.00;2.50;2019;2023-03-20 11:15:36.7230000
10868;0.00;2.44;1.40;2019;2023-03-20 11:15:36.7230000
10873;0.00;3.77;2.95;2019;2023-03-20 11:15:36.7230000
10881;0.00;3.29;1.96;2019;2023-03-20 11:15:36.7230000
1089;5.47;3.05;0.00;2019;2023-03-20 11:15:36.7230000
10893;0.00;3.05;1.85;2019;2023-03-20 11:15:36.7230000
1090;6.82;0.00;0.00;2019;2023-03-20 11:15:36.7230000
10900;0.00;3.05;2.12;2019;2023-03-20 11:15:36.7230000
10923;0.00;3.38;2.02;2019;2023-03-20 11:15:36.7230000
10947;0.00;3.17;2.32;2019;2023-03-20 11:15:36.7230000
10959;0.00;3.28;2.56;2019;2023-03-20 11:15:36.7230000
10984;0.00;2.62;1.79;2019;2023-03-20 11:15:36.7230000
10996;0.00;2.66;2.96;2019;2023-03-20 11:15:36.7230000
11010;0.00;2.40;1.34;2019;2023-03-20 11:15:36.7230000
11034;0.00;4.16;2.80;2019;2023-03-20 11:15:36.7230000
11058;0.00;2.95;1.75;2019;2023-03-20 11:15:36.7230000
11061;0.00;2.51;1.95;2019;2023-03-20 11:15:36.7230000
11083;0.00;3.18;2.28;2019;2023-03-20 11:15:36.7230000
11095;0.00;3.72;2.45;2019;2023-03-20 11:15:36.7230000
11113;0.00;2.82;1.76;2019;2023-03-20 11:15:36.7230000
11137;0.00;2.91;2.00;2019;2023-03-20 11:15:36.7230000
11149;0.00;3.92;0.00;2019;2023-03-20 11:15:36.7230000
11150;0.00;3.57;0.00;2019;2023-03-20 11:15:36.7230000
11162;0.00;3.33;1.98;2019;2023-03-20 11:15:36.7230000
11186;0.00;3.01;1.65;2019;2023-03-20 11:15:36.7230000
1119;4.48;0.00;0.00;2019;2023-03-20 11:15:36.7230000
11198;0.00;2.78;2.23;2019;2023-03-20 11:15:36.7230000
1120;6.91;0.00;0.00;2019;2023-03-20 11:15:36.7230000
11204;0.00;0.00;3.34;2019;2023-03-20 11:15:36.7230000
11216;0.00;0.00;2.49;2019;2023-03-20 11:15:36.7230000
11228;0.00;0.00;2.61;2019;2023-03-20 11:15:36.7230000
11253;0.00;3.68;0.00;2019;2023-03-20 11:15:36.7230000
11265;0.00;0.00;3.01;2019;2023-03-20 11:15:36.7230000
11289;0.00;0.00;2.09;2019;2023-03-20 11:15:36.7230000
11290;0.00;0.00;3.06;2019;2023-03-20 11:15:36.7230000
1132;0.00;3.00;2.15;2019;2023-03-20 11:15:36.7230000
11320;0.00;0.00;2.99;2019;2023-03-20 11:15:36.7230000
11332;0.00;0.00;2.95;2019;2023-03-20 11:15:36.7230000
11368;0.00;0.00;3.11;2019;2023-03-20 11:15:36.7230000
11373;0.00;0.00;2.97;2019;2023-03-20 11:15:36.7230000
11381;0.00;0.00;2.70;2019;2023-03-20 11:15:36.7230000
11393;0.00;0.00;2.56;2019;2023-03-20 11:15:36.7230000
11400;0.00;3.33;2.41;2019;2023-03-20 11:15:36.7230000
11423;0.00;4.34;1.89;2019;2023-03-20 11:15:36.7230000
11435;0.00;0.00;2.30;2019;2023-03-20 11:15:36.7230000
1144;0.00;3.19;1.91;2019;2023-03-20 11:15:36.7230000
11447;3.74;0.00;0.00;2019;2023-03-20 11:15:36.7230000
11460;0.00;3.17;1.42;2019;2023-03-20 11:15:36.7230000
11484;0.00;3.44;2.67;2019;2023-03-20 11:15:36.7230000
11496;3.10;2.00;2.57;2019;2023-03-20 11:15:36.7230000
115;3.97;0.00;0.00;2019;2023-03-20 11:15:36.7230000
11502;0.00;0.00;2.46;2019;2023-03-20 11:15:36.7230000
11514;0.00;3.16;1.15;2019;2023-03-20 11:15:36.7230000
11526;6.38;0.00;0.00;2019;2023-03-20 11:15:36.7230000
11538;0.00;2.72;0.00;2019;2023-03-20 11:15:36.7230000
11548;0.00;0.00;2.78;2019;2023-03-20 11:15:36.7230000
11551;2.85;0.00;0.00;2019;2023-03-20 11:15:36.7230000
1156;0.00;3.83;2.69;2019;2023-03-20 11:15:36.7230000
11563;4.79;0.00;0.00;2019;2023-03-20 11:15:36.7230000
11575;0.00;2.68;1.93;2019;2023-03-20 11:15:36.7230000
11587;0.00;4.21;2.30;2019;2023-03-20 11:15:36.7230000
11605;0.00;3.27;2.28;2019;2023-03-20 11:15:36.7230000
11617;0.00;2.92;1.12;2019;2023-03-20 11:15:36.7230000
11629;0.00;4.88;0.00;2019;2023-03-20 11:15:36.7230000
11630;6.35;5.11;0.00;2019;2023-03-20 11:15:36.7230000
11642;0.00;3.70;2.50;2019;2023-03-20 11:15:36.7230000
11666;5.74;3.78;2.55;2019;2023-03-20 11:15:36.7230000
11678;6.75;4.96;0.00;2019;2023-03-20 11:15:36.7230000
1168;0.00;3.33;2.26;2019;2023-03-20 11:15:36.7230000
11685;0.00;2.97;2.47;2019;2023-03-20 11:15:36.7230000
11691;4.79;2.74;1.16;2019;2023-03-20 11:15:36.7230000
11708;0.00;3.29;2.48;2019;2023-03-20 11:15:36.7230000
11721;0.00;3.22;2.16;2019;2023-03-20 11:15:36.7230000
1173;0.00;2.70;2.44;2019;2023-03-20 11:15:36.7230000
11757;0.00;5.22;3.88;2019;2023-03-20 11:15:36.7230000
11770;0.00;3.45;2.20;2019;2023-03-20 11:15:36.7230000
11782;0.00;6.79;0.00;2019;2023-03-20 11:15:36.7230000
11794;0.00;3.35;2.37;2019;2023-03-20 11:15:36.7230000
1181;5.51;0.00;0.00;2019;2023-03-20 11:15:36.7230000
11812;0.00;4.74;3.88;2019;2023-03-20 11:15:36.7230000
11824;0.00;3.74;2.69;2019;2023-03-20 11:15:36.7230000
11836;0.00;4.21;3.24;2019;2023-03-20 11:15:36.7230000
11861;0.00;2.87;0.00;2019;2023-03-20 11:15:36.7230000
11873;5.64;0.00;0.00;2019;2023-03-20 11:15:36.7230000
11885;0.00;3.11;1.87;2019;2023-03-20 11:15:36.7230000
11897;0.00;0.00;5.24;2019;2023-03-20 11:15:36.7230000
11903;0.00;0.00;2.64;2019;2023-03-20 11:15:36.7230000
11915;0.00;0.00;1.55;2019;2023-03-20 11:15:36.7230000
11927;0.00;3.99;3.45;2019;2023-03-20 11:15:36.7230000
1193;5.50;3.00;1.90;2019;2023-03-20 11:15:36.7230000
11940;0.00;3.24;2.26;2019;2023-03-20 11:15:36.7230000
11952;0.00;3.35;1.64;2019;2023-03-20 11:15:36.7230000
12;0.00;4.86;0.00;2019;2023-03-20 11:15:36.7230000
1200;6.38;0.00;0.00;2019;2023-03-20 11:15:36.7230000
12002;0.00;0.00;1.96;2019;2023-03-20 11:15:36.7230000
12014;0.00;3.35;2.91;2019;2023-03-20 11:15:36.7230000
12026;0.00;3.00;2.08;2019;2023-03-20 11:15:36.7230000
12038;0.00;0.00;2.19;2019;2023-03-20 11:15:36.7230000
12051;0.00;4.32;2.84;2019;2023-03-20 11:15:36.7230000
12063;0.00;0.00;3.29;2019;2023-03-20 11:15:36.7230000
12075;0.00;2.42;1.96;2019;2023-03-20 11:15:36.7230000
12087;0.00;4.52;0.00;2019;2023-03-20 11:15:36.7230000
1211;6.07;0.00;0.00;2019;2023-03-20 11:15:36.7230000
12129;0.00;2.55;2.01;2019;2023-03-20 11:15:36.7230000
12130;0.00;3.45;2.12;2019;2023-03-20 11:15:36.7230000
12142;0.00;0.00;3.72;2019;2023-03-20 11:15:36.7230000
121484;4.62;2.76;1.45;2019;2023-03-20 11:15:36.7230000
12178;0.00;0.00;4.48;2019;2023-03-20 11:15:36.7230000
12191;0.00;0.00;4.43;2019;2023-03-20 11:15:36.7230000
12212;0.00;0.00;3.43;2019;2023-03-20 11:15:36.7230000
12221;0.00;0.00;2.95;2019;2023-03-20 11:15:36.7230000
122245;0.00;3.70;0.00;2019;2023-03-20 11:15:36.7230000
1223;7.00;0.00;0.00;2019;2023-03-20 11:15:36.7230000
12233;0.00;4.16;3.06;2019;2023-03-20 11:15:36.7230000
12245;0.00;0.00;2.87;2019;2023-03-20 11:15:36.7230000
12269;0.00;0.00;2.41;2019;2023-03-20 11:15:36.7230000
12294;0.00;3.37;2.55;2019;2023-03-20 11:15:36.7230000
12300;0.00;2.00;1.37;2019;2023-03-20 11:15:36.7230000
12324;0.00;2.45;1.77;2019;2023-03-20 11:15:36.7230000
12348;0.00;3.11;2.95;2019;2023-03-20 11:15:36.7230000
1235;0.00;2.30;1.27;2019;2023-03-20 11:15:36.7230000
12359;0.00;0.00;3.60;2019;2023-03-20 11:15:36.7230000
12361;0.00;3.44;2.26;2019;2023-03-20 11:15:36.7230000
12373;0.00;0.00;2.68;2019;2023-03-20 11:15:36.7230000
12385;0.00;0.00;3.34;2019;2023-03-20 11:15:36.7230000
12397;0.00;3.83;2.60;2019;2023-03-20 11:15:36.7230000
12403;0.00;3.74;1.48;2019;2023-03-20 11:15:36.7230000
12427;0.00;2.98;2.33;2019;2023-03-20 11:15:36.7230000
12440;0.00;0.00;1.99;2019;2023-03-20 11:15:36.7230000
12464;0.00;0.00;1.61;2019;2023-03-20 11:15:36.7230000
1247;0.00;3.30;1.92;2019;2023-03-20 11:15:36.7230000
12488;0.00;0.00;1.49;2019;2023-03-20 11:15:36.7230000
33261;0.00;4.20;3.81;2019;2023-03-20 11:15:36.7230000
33273;0.00;5.94;4.08;2019;2023-03-20 11:15:36.7230000
33285;0.00;3.75;2.85;2019;2023-03-20 11:15:36.7230000
33315;0.00;2.61;2.03;2019;2023-03-20 11:15:36.7230000
33327;0.00;4.03;2.20;2019;2023-03-20 11:15:36.7230000
33339;0.00;4.59;3.27;2019;2023-03-20 11:15:36.7230000
33340;0.00;3.57;2.22;2019;2023-03-20 11:15:36.7230000
3335;5.77;0.00;0.00;2019;2023-03-20 11:15:36.7230000
33376;0.00;2.55;2.53;2019;2023-03-20 11:15:36.7230000
33388;0.00;2.16;1.01;2019;2023-03-20 11:15:36.7230000
334;0.00;4.18;3.13;2019;2023-03-20 11:15:36.7230000
33406;0.00;2.98;1.35;2019;2023-03-20 11:15:36.7230000
33424;0.00;3.99;2.53;2019;2023-03-20 11:15:36.7230000
33443;0.00;4.00;1.06;2019;2023-03-20 11:15:36.7230000
33455;0.00;3.21;2.19;2019;2023-03-20 11:15:36.7230000
33467;0.00;3.70;0.00;2019;2023-03-20 11:15:36.7230000
3347;5.70;0.00;0.00;2019;2023-03-20 11:15:36.7230000
33479;0.00;4.49;2.32;2019;2023-03-20 11:15:36.7230000
33492;0.00;3.16;2.34;2019;2023-03-20 11:15:36.7230000
33510;0.00;2.64;2.25;2019;2023-03-20 11:15:36.7230000
33522;0.00;3.21;4.05;2019;2023-03-20 11:15:36.7230000
33534;0.00;3.44;1.60;2019;2023-03-20 11:15:36.7230000
33558;0.00;3.74;2.34;2019;2023-03-20 11:15:36.7230000
33561;0.00;3.49;2.61;2019;2023-03-20 11:15:36.7230000
3360;8.32;0.00;0.00;2019;2023-03-20 11:15:36.7230000
33613;0.00;4.38;0.00;2019;2023-03-20 11:15:36.7230000
33625;0.00;3.19;2.22;2019;2023-03-20 11:15:36.7230000
33637;5.76;3.84;2.42;2019;2023-03-20 11:15:36.7230000
33650;0.00;0.00;2.85;2019;2023-03-20 11:15:36.7230000
33662;7.32;0.00;0.00;2019;2023-03-20 11:15:36.7230000
33674;0.00;6.07;0.00;2019;2023-03-20 11:15:36.7230000
33686;8.10;3.93;0.00;2019;2023-03-20 11:15:36.7230000
33698;0.00;3.24;2.75;2019;2023-03-20 11:15:36.7230000
33704;0.00;4.57;0.00;2019;2023-03-20 11:15:36.7230000
33716;6.43;0.00;0.00;2019;2023-03-20 11:15:36.7230000
3372;0.00;3.32;2.14;2019;2023-03-20 11:15:36.7230000
33728;0.00;0.00;4.11;2019;2023-03-20 11:15:36.7230000
33736;7.35;0.00;0.00;2019;2023-03-20 11:15:36.7230000
33741;5.63;0.00;0.00;2019;2023-03-20 11:15:36.7230000
33753;0.00;3.07;2.15;2019;2023-03-20 11:15:36.7230000
33765;0.00;4.14;0.00;2019;2023-03-20 11:15:36.7230000
33777;7.00;4.57;3.01;2019;2023-03-20 11:15:36.7230000
33790;0.00;2.85;1.35;2019;2023-03-20 11:15:36.7230000
33819;5.11;3.05;1.81;2019;2023-03-20 11:15:36.7230000
33820;6.48;0.00;0.00;2019;2023-03-20 11:15:36.7230000
33832;0.00;3.70;2.40;2019;2023-03-20 11:15:36.7230000
3384;0.00;3.17;2.62;2019;2023-03-20 11:15:36.7230000
33856;0.00;3.66;2.61;2019;2023-03-20 11:15:36.7230000
33881;0.00;3.23;2.29;2019;2023-03-20 11:15:36.7230000
33893;0.00;3.10;1.92;2019;2023-03-20 11:15:36.7230000
33900;0.00;3.01;2.13;2019;2023-03-20 11:15:36.7230000
33911;0.00;4.04;3.35;2019;2023-03-20 11:15:36.7230000
33923;0.00;2.32;1.94;2019;2023-03-20 11:15:36.7230000
33947;0.00;3.10;1.69;2019;2023-03-20 11:15:36.7230000
33960;0.00;3.33;2.33;2019;2023-03-20 11:15:36.7230000
34009;0.00;0.00;2.42;2019;2023-03-20 11:15:36.7230000
34010;0.00;4.48;2.98;2019;2023-03-20 11:15:36.7230000
3402;0.00;0.00;2.65;2019;2023-03-20 11:15:36.7230000
34022;0.00;2.91;2.51;2019;2023-03-20 11:15:36.7230000
34058;0.00;4.30;2.30;2019;2023-03-20 11:15:36.7230000
34061;0.00;4.10;3.25;2019;2023-03-20 11:15:36.7230000
34071;0.00;0.00;2.08;2019;2023-03-20 11:15:36.7230000
34095;0.00;4.57;3.18;2019;2023-03-20 11:15:36.7230000
34125;0.00;2.13;2.54;2019;2023-03-20 11:15:36.7230000
3414;5.22;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34149;0.00;3.59;3.03;2019;2023-03-20 11:15:36.7230000
34150;9.58;2.96;1.67;2019;2023-03-20 11:15:36.7230000
34162;0.00;3.33;2.23;2019;2023-03-20 11:15:36.7230000
34198;6.58;3.54;0.00;2019;2023-03-20 11:15:36.7230000
34216;5.57;3.81;0.00;2019;2023-03-20 11:15:36.7230000
34228;0.00;4.93;4.15;2019;2023-03-20 11:15:36.7230000
34236;0.00;3.62;2.09;2019;2023-03-20 11:15:36.7230000
34241;0.00;4.85;3.39;2019;2023-03-20 11:15:36.7230000
34253;0.00;0.00;3.05;2019;2023-03-20 11:15:36.7230000
3426;0.00;3.86;2.93;2019;2023-03-20 11:15:36.7230000
34265;0.00;2.92;2.70;2019;2023-03-20 11:15:36.7230000
34289;0.00;2.75;2.62;2019;2023-03-20 11:15:36.7230000
34319;0.00;3.64;2.31;2019;2023-03-20 11:15:36.7230000
34320;0.00;3.55;2.88;2019;2023-03-20 11:15:36.7230000
34332;6.16;4.31;0.00;2019;2023-03-20 11:15:36.7230000
34344;0.00;2.28;2.15;2019;2023-03-20 11:15:36.7230000
34356;0.00;6.39;5.86;2019;2023-03-20 11:15:36.7230000
34368;0.00;3.80;3.92;2019;2023-03-20 11:15:36.7230000
34373;0.00;5.48;4.62;2019;2023-03-20 11:15:36.7230000
34393;0.00;4.01;2.80;2019;2023-03-20 11:15:36.7230000
34400;0.00;3.56;2.42;2019;2023-03-20 11:15:36.7230000
34459;0.00;3.59;2.70;2019;2023-03-20 11:15:36.7230000
34472;0.00;4.06;3.80;2019;2023-03-20 11:15:36.7230000
3448;5.65;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34496;0.00;3.39;2.86;2019;2023-03-20 11:15:36.7230000
34502;0.00;3.44;2.68;2019;2023-03-20 11:15:36.7230000
3451;0.00;2.49;1.75;2019;2023-03-20 11:15:36.7230000
34538;0.00;3.46;1.81;2019;2023-03-20 11:15:36.7230000
34548;0.00;3.90;2.73;2019;2023-03-20 11:15:36.7230000
34551;0.00;2.48;2.19;2019;2023-03-20 11:15:36.7230000
34563;4.45;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34575;0.00;2.47;1.76;2019;2023-03-20 11:15:36.7230000
34587;0.00;4.11;2.41;2019;2023-03-20 11:15:36.7230000
34599;0.00;6.67;0.00;2019;2023-03-20 11:15:36.7230000
346;6.29;0.00;0.00;2019;2023-03-20 11:15:36.7230000
34617;0.00;3.45;2.19;2019;2023-03-20 11:15:36.7230000
34629;5.20;0.00;0.00;2019;2023-03-20 11:15:36.7230000
3463;0.00;5.20;0.00;2019;2023-03-20 11:15:36.7230000
910454;0.00;2.85;1.81;2019;2023-03-20 11:15:36.7230000
910485;0.00;0.00;2.00;2019;2023-03-20 11:15:36.7230000
910521;0.00;3.49;3.03;2019;2023-03-20 11:15:36.7230000
910533;0.00;4.67;3.35;2019;2023-03-20 11:15:36.7230000
910557;0.00;3.04;2.62;2019;2023-03-20 11:15:36.7230000
910569;5.36;6.54;0.00;2019;2023-03-20 11:15:36.7230000
910570;0.00;2.75;2.12;2019;2023-03-20 11:15:36.7230000
910582;0.00;2.69;2.23;2019;2023-03-20 11:15:36.7230000
910594;0.00;3.87;3.05;2019;2023-03-20 11:15:36.7230000
9106;0.00;3.61;2.94;2019;2023-03-20 11:15:36.7230000
910636;4.55;3.29;2.29;2019;2023-03-20 11:15:36.7230000
910685;0.00;3.27;2.16;2019;2023-03-20 11:15:36.7230000
910715;0.00;2.92;2.26;2019;2023-03-20 11:15:36.7230000
910764;0.00;4.96;3.86;2019;2023-03-20 11:15:36.7230000
910776;4.37;0.00;1.10;2019;2023-03-20 11:15:36.7230000
910788;0.00;3.24;1.52;2019;2023-03-20 11:15:36.7230000
910797;5.04;0.00;1.86;2019;2023-03-20 11:15:36.7230000
910831;4.27;2.71;1.78;2019;2023-03-20 11:15:36.7230000
910843;0.00;3.71;0.00;2019;2023-03-20 11:15:36.7230000
910855;5.35;0.00;0.00;2019;2023-03-20 11:15:36.7230000
910867;0.00;4.25;0.00;2019;2023-03-20 11:15:36.7230000
910879;6.30;0.00;0.00;2019;2023-03-20 11:15:36.7230000
910880;5.51;0.00;0.00;2019;2023-03-20 11:15:36.7230000
910995;0.00;0.00;0.84;2019;2023-03-20 11:15:36.7230000
911008;0.00;2.22;1.38;2019;2023-03-20 11:15:36.7230000
911033;6.19;0.00;0.00;2019;2023-03-20 11:15:36.7230000
911069;0.00;2.73;1.82;2019;2023-03-20 11:15:36.7230000
911112;0.00;4.73;1.73;2019;2023-03-20 11:15:36.7230000
911124;0.00;0.00;3.67;2019;2023-03-20 11:15:36.7230000
911148;0.00;4.94;3.57;2019;2023-03-20 11:15:36.7230000
911173;0.00;2.12;2.02;2019;2023-03-20 11:15:36.7230000
911203;5.21;0.00;0.00;2019;2023-03-20 11:15:36.7230000
911215;5.79;0.00;0.00;2019;2023-03-20 11:15:36.7230000
911252;0.00;4.82;2.50;2019;2023-03-20 11:15:36.7230000
911264;0.00;3.53;2.27;2019;2023-03-20 11:15:36.7230000
911276;0.00;3.54;2.40;2019;2023-03-20 11:15:36.7230000
911288;6.07;0.00;0.00;2019;2023-03-20 11:15:36.7230000
911306;5.39;0.00;0.00;2019;2023-03-20 11:15:36.7230000
911331;0.00;3.97;2.70;2019;2023-03-20 11:15:36.7230000
911343;0.00;3.26;1.80;2019;2023-03-20 11:15:36.7230000
911392;0.00;4.06;3.47;2019;2023-03-20 11:15:36.7230000
911446;0.00;3.63;3.07;2019;2023-03-20 11:15:36.7230000
911461;0.00;1.83;1.68;2019;2023-03-20 11:15:36.7230000
911537;3.48;2.52;1.15;2019;2023-03-20 11:15:36.7230000
911616;0.00;3.03;1.81;2019;2023-03-20 11:15:36.7230000
911677;0.00;4.73;3.88;2019;2023-03-20 11:15:36.7230000
911744;5.68;0.00;0.00;2019;2023-03-20 11:15:36.7230000
9118;0.00;4.60;0.00;2019;2023-03-20 11:15:36.7230000
911860;8.33;4.17;1.98;2019;2023-03-20 11:15:36.7230000
911884;0.00;3.83;2.76;2019;2023-03-20 11:15:36.7230000
911896;6.34;0.00;0.00;2019;2023-03-20 11:15:36.7230000
912013;4.70;4.14;4.00;2019;2023-03-20 11:15:36.7230000
912037;0.00;3.06;2.91;2019;2023-03-20 11:15:36.7230000
912086;0.00;3.34;2.46;2019;2023-03-20 11:15:36.7230000
912098;0.00;2.67;1.99;2019;2023-03-20 11:15:36.7230000
912177;0.00;3.47;0.00;2019;2023-03-20 11:15:36.7230000
912190;4.64;0.00;0.00;2019;2023-03-20 11:15:36.7230000
912268;0.00;2.86;1.09;2019;2023-03-20 11:15:36.7230000
912293;0.00;4.11;2.18;2019;2023-03-20 11:15:36.7230000
912300;0.00;3.29;2.47;2019;2023-03-20 11:15:36.7230000
912311;0.00;3.38;1.66;2019;2023-03-20 11:15:36.7230000
912323;8.05;3.64;2.70;2019;2023-03-20 11:15:36.7230000
912335;0.00;3.71;1.41;2019;2023-03-20 11:15:36.7230000
912347;0.00;3.77;2.82;2019;2023-03-20 11:15:36.7230000
912360;3.44;2.25;0.00;2019;2023-03-20 11:15:36.7230000
912384;4.72;2.89;2.37;2019;2023-03-20 11:15:36.7230000
912396;0.00;3.32;2.40;2019;2023-03-20 11:15:36.7230000
9124;0.00;3.44;2.08;2019;2023-03-20 11:15:36.7230000
912402;6.47;0.00;0.00;2019;2023-03-20 11:15:36.7230000
912487;0.00;2.03;1.07;2019;2023-03-20 11:15:36.7230000
912578;6.56;3.80;0.00;2019;2023-03-20 11:15:36.7230000
912585;0.00;2.61;2.10;2019;2023-03-20 11:15:36.7230000
912612;5.57;3.43;0.00;2019;2023-03-20 11:15:36.7230000
912682;0.00;3.64;2.47;2019;2023-03-20 11:15:36.7230000
912712;6.95;0.00;0.00;2019;2023-03-20 11:15:36.7230000
912827;0.00;3.47;0.00;2019;2023-03-20 11:15:36.7230000
912852;7.04;0.00;0.00;2019;2023-03-20 11:15:36.7230000
912864;0.00;3.26;3.18;2019;2023-03-20 11:15:36.7230000
912888;0.00;4.06;3.21;2019;2023-03-20 11:15:36.7230000
912897;5.47;3.22;2.44;2019;2023-03-20 11:15:36.7230000
912906;7.41;3.98;3.27;2019;2023-03-20 11:15:36.7230000
912918;0.00;4.04;1.77;2019;2023-03-20 11:15:36.7230000
912924;5.80;4.79;1.67;2019;2023-03-20 11:15:36.7230000
913005;5.51;0.00;0.00;2019;2023-03-20 11:15:36.7230000
913017;0.00;0.00;4.01;2019;2023-03-20 11:15:36.7230000
913078;0.00;3.84;0.00;2019;2023-03-20 11:15:36.7230000
9131;0.00;3.69;2.34;2019;2023-03-20 11:15:36.7230000
913157;0.00;3.84;2.39;2019;2023-03-20 11:15:36.7230000
913340;0.00;0.00;2.17;2019;2023-03-20 11:15:36.7230000
913418;0.00;0.00;2.88;2019;2023-03-20 11:15:36.7230000
913424;5.51;4.24;4.07;2019;2023-03-20 11:15:36.7230000
913431;7.11;0.00;0.00;2019;2023-03-20 11:15:36.7230000
913443;0.00;2.58;1.79;2019;2023-03-20 11:15:36.7230000
913455;0.00;3.37;0.00;2019;2023-03-20 11:15:36.7230000
913522;0.00;3.18;2.78;2019;2023-03-20 11:15:36.7230000
913534;0.00;3.70;2.92;2019;2023-03-20 11:15:36.7230000
913546;0.00;5.13;3.08;2019;2023-03-20 11:15:36.7230000
913571;0.00;4.46;2.71;2019;2023-03-20 11:15:36.7230000
